"","LineNumber1","X","SatelliteNumber1","Classification","X.1","ID1","ID2","ID3","X.2","EpochYear","EpochDay","X.3","FirstTimeDerivative","X.4","SecondTimeDerivative","X.5","BSTAR","X.6","Ephemeris","X.7","ElementSetNumber","Checksum1","LineNumber2","X.8","SatelliteNumber2","X.9","Inclination","X.10","RightAscension","X.11","Eccentricity","X.12","Perigee","X.13","MeanAnomaly","X.14","MeanMotion","Revolution","Checksum2","satname","altitude","mark"
"2820",1,NA,12676,"U",NA,81,53,"AG ",NA,19,94.07830538,NA,1.75e-06,NA," 00000-0",NA," 14215-3",NA,0,NA,999,5,2,NA,12676,NA,82.9422,NA,302.5629,NA,45532,NA,6.2213,NA,105.4628,NA,13.84143273,89670,3,"COSMOS 1275 DEB",956.215322787394,NA
"2821",1,NA,12677,"U",NA,81,76,"A  ",NA,19,93.06178156,NA,-2.49e-06,NA,"+00000-0",NA,"+00000-0",NA,0,NA,999,7,2,NA,12677,NA,13.2116,NA,328.5173,NA,8674,NA,285.0961,NA,260.1387,NA,0.99552375,10602,5,"HIMAWARI 2 (GMS 2)",35995.758274387,NA
"2822",1,NA,12679,"U",NA,81,70,"E  ",NA,19,94.4050204,NA,-2.28e-06,NA," 00000-0",NA,"-71788-4",NA,0,NA,999,8,2,NA,12679,NA,90.1298,NA,35.3074,NA,6248600,NA,16.4565,NA,356.9056,NA,3.52334023,48258,7,"DELTA 1 R/B(2)",11871.7341822612,NA
"2823",1,NA,12680,"U",NA,81,71,"D  ",NA,19,93.56663799,NA,-5.49e-06,NA,"+00000-0",NA,"+25447+0",NA,0,NA,999,7,2,NA,12680,NA,66.4384,NA,272.6803,NA,5921597,NA,57.7487,NA,177.7393,NA,1.99247168,19231,4,"SL-6 R/B(2)",20305.66573164,NA
"2824",1,NA,12681,"U",NA,81,77,"A  ",NA,19,94.08632566,NA,3.8e-07,NA," 00000-0",NA," 23185-4",NA,0,NA,999,4,2,NA,12681,NA,82.9143,NA,281.4149,NA,45237,NA,69.0255,NA,51.1662,NA,13.76390808,89053,5,"COSMOS 1295",983.703053117292,NA
"2825",1,NA,12682,"U",NA,81,77,"B  ",NA,19,94.79071199,NA,7.5e-07,NA," 00000-0",NA," 58719-4",NA,0,NA,999,4,2,NA,12682,NA,82.9156,NA,245.0134,NA,32848,NA,303.4544,NA,56.3475,NA,13.78562576,89332,4,"SL-8 R/B",975.976693395068,NA
"2826",1,NA,12690,"U",NA,81,53,"AJ ",NA,19,94.61816785,NA,4.54e-06,NA," 00000-0",NA," 41388-3",NA,0,NA,999,0,2,NA,12690,NA,82.9517,NA,143.6048,NA,91672,NA,342.557,NA,128.5521,NA,13.79449834,88108,0,"COSMOS 1275 DEB",972.825986650157,NA
"2827",1,NA,12692,"U",NA,81,53,"AL ",NA,19,94.29582175,NA,1.99e-06,NA," 00000-0",NA," 74937-4",NA,0,NA,999,2,2,NA,12692,NA,82.9031,NA,14.7495,NA,77036,NA,92.8741,NA,268.1263,NA,14.25145789,94288,4,"COSMOS 1275 DEB",814.992989741212,NA
"2828",1,NA,12693,"U",NA,81,53,"AM ",NA,19,94.2286275,NA,1.93e-06,NA," 00000-0",NA," 90331-4",NA,0,NA,999,6,2,NA,12693,NA,83.1489,NA,165.8715,NA,49725,NA,34.8488,NA,17.9247,NA,14.1468669,61577,2,"COSMOS 1275 DEB",850.367938536818,NA
"2829",1,NA,12694,"U",NA,81,53,"AN ",NA,19,94.7058661,NA,2.17e-06,NA," 00000-0",NA," 26007-3",NA,0,NA,999,3,2,NA,12694,NA,83.0839,NA,165.5948,NA,115376,NA,232.3756,NA,252.0104,NA,13.60218607,86545,0,"COSMOS 1275 DEB",1041.88354512798,NA
"2830",1,NA,12695,"U",NA,81,53,"AP ",NA,19,94.77497074,NA,5.52e-06,NA," 00000-0",NA," 59826-3",NA,0,NA,999,3,2,NA,12695,NA,83.0116,NA,18.9281,NA,106935,NA,133.5796,NA,284.3803,NA,13.68774287,86894,7,"COSMOS 1275 DEB",1010.96122498605,NA
"2831",1,NA,12696,"U",NA,81,53,"AQ ",NA,19,93.97370253,NA,2.68e-06,NA,"+00000-0",NA,"+36203-3",NA,0,NA,999,2,2,NA,12696,NA,83.0724,NA,307.3921,NA,153025,NA,96.654,NA,24.4269,NA,13.51070539,85214,2,"COSMOS 1275 DEB",1075.307541301,NA
"2832",1,NA,12697,"U",NA,81,53,"AR ",NA,19,94.79242792,NA,1.96e-06,NA," 00000-0",NA," 17704-3",NA,0,NA,999,5,2,NA,12697,NA,82.7817,NA,226.461,NA,83384,NA,339.2501,NA,135.4078,NA,13.77760563,88440,7,"COSMOS 1275 DEB",978.827599642718,NA
"2833",1,NA,12698,"U",NA,81,53,"AS ",NA,19,94.16547926,NA,4.71e-06,NA," 00000-0",NA," 23108-3",NA,0,NA,999,5,2,NA,12698,NA,82.915,NA,7.4999,NA,14579,NA,17.2839,NA,342.8833,NA,14.15770075,91791,2,"COSMOS 1275 DEB",846.683479703507,NA
"2834",1,NA,12699,"U",NA,81,53,"AT ",NA,19,94.32306727,NA,3.07e-06,NA," 00000-0",NA," 28060-3",NA,0,NA,999,6,2,NA,12699,NA,82.9481,NA,132.2047,NA,84830,NA,276.1396,NA,204.0327,NA,13.78781357,88224,9,"COSMOS 1275 DEB",975.199474966235,NA
"2835",1,NA,12700,"U",NA,81,53,"AU ",NA,19,94.20780962,NA,2.5e-06,NA," 00000-0",NA," 14610-3",NA,0,NA,999,6,2,NA,12700,NA,82.7872,NA,169.3229,NA,43519,NA,273.4833,NA,86.1362,NA,14.04442127,91754,1,"COSMOS 1275 DEB",885.442415467734,NA
"2836",1,NA,12701,"U",NA,81,53,"AV ",NA,19,93.87487564,NA,3.09e-06,NA," 00000-0",NA," 24338-3",NA,0,NA,999,4,2,NA,12701,NA,82.8494,NA,139.6799,NA,38416,NA,324.5741,NA,157.716,NA,13.88566009,89903,2,"COSMOS 1275 DEB",940.648392041715,NA
"2837",1,NA,12703,"U",NA,81,53,"AX ",NA,19,94.14538427,NA,2.5e-06,NA," 00000-0",NA," 14518-3",NA,0,NA,999,6,2,NA,12703,NA,82.97,NA,85.3398,NA,14390,NA,181.8358,NA,295.8072,NA,14.0486123,91737,7,"COSMOS 1275 DEB",883.999165913596,NA
"2838",1,NA,12704,"U",NA,81,53,"AY ",NA,19,94.83110986,NA,1.31e-06,NA," 00000-0",NA," 12984-3",NA,0,NA,999,2,2,NA,12704,NA,82.9887,NA,248.4026,NA,85959,NA,66.0802,NA,53.5496,NA,13.68998082,87738,1,"COSMOS 1275 DEB",1010.15669937552,NA
"2839",1,NA,12705,"U",NA,81,53,"AZ ",NA,19,94.14508501,NA,1.8e-06,NA," 00000-0",NA," 11651-3",NA,0,NA,999,5,2,NA,12705,NA,82.8904,NA,113.6558,NA,24942,NA,297.0975,NA,129.6816,NA,13.97674164,90613,7,"COSMOS 1275 DEB",908.848816745112,NA
"2840",1,NA,12706,"U",NA,81,53,"BA ",NA,19,93.51227153,NA,1.81e-06,NA,"+00000-0",NA,"+16457-3",NA,0,NA,999,7,2,NA,12706,NA,82.8811,NA,115.2507,NA,109828,NA,194.907,NA,318.1343,NA,13.75710091,87681,2,"COSMOS 1275 DEB",986.128980229518,NA
"2841",1,NA,12707,"U",NA,81,53,"BB ",NA,19,93.50831872,NA,1.25e-06,NA,"+00000-0",NA,"+14271-3",NA,0,NA,999,6,2,NA,12707,NA,83.0077,NA,108.1689,NA,132391,NA,82.6411,NA,69.8453,NA,13.57974811,86158,7,"COSMOS 1275 DEB",1050.04688816558,NA
"2842",1,NA,12708,"U",NA,81,53,"BC ",NA,19,93.85123392,NA,6.99e-06,NA," 00000-0",NA," 24789-3",NA,0,NA,999,7,2,NA,12708,NA,82.874,NA,85.9237,NA,35968,NA,96.1334,NA,264.3954,NA,14.32874715,93457,3,"COSMOS 1275 DEB",789.128872887582,NA
"2843",1,NA,12709,"U",NA,81,53,"BD ",NA,19,94.80677209,NA,1.44e-06,NA," 00000-0",NA," 16310-3",NA,0,NA,999,1,2,NA,12709,NA,82.9763,NA,19.5398,NA,123834,NA,346.2124,NA,65.1695,NA,13.60953104,86508,5,"COSMOS 1275 DEB",1039.21618376438,NA
"2844",1,NA,12710,"U",NA,81,53,"BE ",NA,19,94.31660206,NA,3.78e-06,NA," 00000-0",NA," 40161-3",NA,0,NA,999,8,2,NA,12710,NA,83.0149,NA,16.3456,NA,130576,NA,76.4763,NA,285.0898,NA,13.68014429,86986,3,"COSMOS 1275 DEB",1013.69449203839,NA
"2845",1,NA,12711,"U",NA,81,53,"BF ",NA,19,94.37978312,NA,1.57e-06,NA," 00000-0",NA," 15257-3",NA,0,NA,999,8,2,NA,12711,NA,82.9651,NA,157.9153,NA,62084,NA,264.1473,NA,213.9015,NA,13.72791119,88239,5,"COSMOS 1275 DEB",996.554285721639,NA
"2846",1,NA,12712,"U",NA,81,53,"BG ",NA,19,94.59750296,NA,3.53e-06,NA," 00000-0",NA," 30216-3",NA,0,NA,999,2,2,NA,12712,NA,82.985,NA,127.4624,NA,73208,NA,12.2134,NA,106.9484,NA,13.83081775,88745,3,"COSMOS 1275 DEB",959.963874267764,NA
"2847",1,NA,12713,"U",NA,81,53,"BH ",NA,19,93.77128149,NA,5.93e-06,NA," 00000-0",NA," 28725-3",NA,0,NA,999,6,2,NA,12713,NA,82.9531,NA,335.2238,NA,18409,NA,153.1447,NA,207.0689,NA,14.16871171,91738,4,"COSMOS 1275 DEB",842.943599755121,NA
"2848",1,NA,12714,"U",NA,81,53,"BJ ",NA,19,94.89080045,NA,1.66e-06,NA," 00000-0",NA," 19834-3",NA,0,NA,999,0,2,NA,12714,NA,82.9755,NA,63.6328,NA,126807,NA,135.3706,NA,225.7734,NA,13.57790104,86002,3,"COSMOS 1275 DEB",1050.71988773441,NA
"2849",1,NA,12715,"U",NA,81,53,"BK ",NA,19,94.29193104,NA,4.08e-06,NA," 00000-0",NA," 16728-3",NA,0,NA,999,4,2,NA,12715,NA,83.1197,NA,11.0069,NA,70155,NA,341.8027,NA,139.6538,NA,14.23635373,94057,4,"COSMOS 1275 DEB",820.074778076916,NA
"2850",1,NA,12719,"U",NA,81,53,"BL ",NA,19,94.49800363,NA,6.05e-06,NA," 00000-0",NA," 47025-3",NA,0,NA,999,5,2,NA,12719,NA,82.9599,NA,241.0219,NA,20379,NA,347.9053,NA,77.5319,NA,13.90866334,90355,2,"COSMOS 1275 DEB",932.584445740656,NA
"2851",1,NA,12720,"U",NA,81,53,"BM ",NA,19,94.68473297,NA,3.18e-06,NA," 00000-0",NA," 26578-3",NA,0,NA,999,1,2,NA,12720,NA,83.2531,NA,159.8035,NA,123917,NA,117.9568,NA,358.2248,NA,13.81694583,74617,2,"COSMOS 1275 DEB",964.869808217731,NA
"2852",1,NA,12722,"U",NA,81,53,"BP ",NA,19,94.00678747,NA,2.7e-06,NA," 00000-0",NA," 21941-3",NA,0,NA,999,2,2,NA,12722,NA,82.8995,NA,272.3419,NA,68137,NA,136.185,NA,346.703,NA,13.85266826,89442,1,"COSMOS 1275 DEB",952.252847656685,NA
"2853",1,NA,12723,"U",NA,81,53,"BQ ",NA,19,94.06738534,NA,2.166e-05,NA," 00000-0",NA," 78994-3",NA,0,NA,999,6,2,NA,12723,NA,82.9489,NA,221.4737,NA,12130,NA,106.9076,NA,253.3443,NA,14.32685408,93231,2,"COSMOS 1275 DEB",789.759591797303,NA
"2854",1,NA,12724,"U",NA,81,53,"BR ",NA,19,94.17222998,NA,7.69e-06,NA," 00000-0",NA," 50275-3",NA,0,NA,999,0,2,NA,12724,NA,82.9402,NA,141.6536,NA,18429,NA,26.098,NA,26.8758,NA,14.00942087,90922,1,"COSMOS 1275 DEB",897.523464468367,NA
"2855",1,NA,12725,"U",NA,81,53,"BS ",NA,19,94.04567387,NA,3.94e-06,NA," 00000-0",NA," 35916-3",NA,0,NA,999,0,2,NA,12725,NA,83.1393,NA,89.4314,NA,103657,NA,256.0122,NA,163.7839,NA,13.78642587,87865,7,"COSMOS 1275 DEB",975.692430868104,NA
"2856",1,NA,12726,"U",NA,81,53,"BT ",NA,19,94.74679597,NA,4.59e-06,NA," 00000-0",NA," 30882-3",NA,0,NA,999,4,2,NA,12726,NA,82.9559,NA,191.8188,NA,45988,NA,212.8266,NA,266.6651,NA,13.9810998,90706,7,"COSMOS 1275 DEB",907.335898357625,NA
"2857",1,NA,12727,"U",NA,81,53,"BU ",NA,19,94.56983969,NA,3.75e-06,NA," 00000-0",NA," 29407-3",NA,0,NA,999,4,2,NA,12727,NA,83.282,NA,116.7816,NA,89403,NA,122.8339,NA,350.2941,NA,13.87511447,89299,8,"COSMOS 1275 DEB",944.352678673921,NA
"2858",1,NA,12728,"U",NA,81,53,"BV ",NA,19,94.85642763,NA,2.07e-06,NA," 00000-0",NA," 19828-3",NA,0,NA,999,1,2,NA,12728,NA,82.8055,NA,270.263,NA,55799,NA,338.552,NA,143.0846,NA,13.75375697,87665,2,"COSMOS 1275 DEB",987.321420527391,NA
"2859",1,NA,12729,"U",NA,81,53,"BW ",NA,19,93.23360428,NA,1.29e-06,NA,"+00000-0",NA,"+14830-3",NA,0,NA,999,9,2,NA,12729,NA,83.0483,NA,168.4052,NA,133988,NA,94.5752,NA,319.6749,NA,13.57913907,72221,7,"COSMOS 1275 DEB",1050.26878149713,NA
"2860",1,NA,12730,"U",NA,81,53,"BX ",NA,19,94.14107346,NA,6.97e-06,NA," 00000-0",NA," 33086-3",NA,0,NA,999,4,2,NA,12730,NA,82.9436,NA,326.2714,NA,19245,NA,127.6175,NA,348.0921,NA,14.18123486,92304,5,"COSMOS 1275 DEB",838.695986609019,NA
"2861",1,NA,12731,"U",NA,81,53,"BY ",NA,19,94.79835697,NA,1.64e-06,NA," 00000-0",NA," 14587-3",NA,0,NA,999,7,2,NA,12731,NA,82.9406,NA,28.2533,NA,85230,NA,12.7269,NA,52.9498,NA,13.77374704,88902,0,"COSMOS 1275 DEB",980.200193811844,NA
"2862",1,NA,12732,"U",NA,81,53,"BZ ",NA,19,93.92907858,NA,1.09e-06,NA,"+00000-0",NA,"+75213-4",NA,0,NA,999,4,2,NA,12732,NA,82.9868,NA,250.8174,NA,53714,NA,78.1035,NA,48.029,NA,13.89549706,90555,8,"COSMOS 1275 DEB",937.197252226097,NA
"2863",1,NA,12733,"U",NA,81,53,"CA ",NA,19,94.40585557,NA,6.82e-06,NA," 00000-0",NA," 31722-3",NA,0,NA,999,9,2,NA,12733,NA,82.8664,NA,248.3472,NA,22343,NA,301.9884,NA,57.9125,NA,14.19222746,92205,4,"COSMOS 1275 DEB",834.972655708359,NA
"2864",1,NA,12735,"U",NA,81,53,"CC ",NA,19,93.51340375,NA,1.52e-06,NA,"+00000-0",NA,"+15364-3",NA,0,NA,999,5,2,NA,12735,NA,83.1421,NA,140.8038,NA,95712,NA,109.7389,NA,319.7025,NA,13.68322452,87419,6,"COSMOS 1275 DEB",1012.58620497832,NA
"2865",1,NA,12736,"U",NA,81,53,"CD ",NA,19,94.70972684,NA,1.26e-06,NA," 00000-0",NA," 15156-3",NA,0,NA,999,2,2,NA,12736,NA,83.033,NA,167.0703,NA,132011,NA,189.0324,NA,299.8589,NA,13.55710686,85910,2,"COSMOS 1275 DEB",1058.30701064297,NA
"2866",1,NA,12737,"U",NA,81,53,"CE ",NA,19,94.62909906,NA,1.48e-06,NA," 00000-0",NA," 14559-3",NA,0,NA,999,1,2,NA,12737,NA,82.9917,NA,37.9531,NA,149246,NA,197.5075,NA,283.9564,NA,13.67883038,86689,7,"COSMOS 1275 DEB",1014.16737207,NA
"2867",1,NA,12739,"U",NA,81,53,"CG ",NA,19,94.49046396,NA,6.32e-06,NA," 00000-0",NA," 26464-3",NA,0,NA,999,9,2,NA,12739,NA,82.941,NA,253.0027,NA,11785,NA,254.6178,NA,105.3704,NA,14.24615888,92990,8,"COSMOS 1275 DEB",816.774816866085,NA
"2868",1,NA,12740,"U",NA,81,53,"CH ",NA,19,94.30661562,NA,6.67e-06,NA," 00000-0",NA," 30305-3",NA,0,NA,999,6,2,NA,12740,NA,82.8459,NA,195.1094,NA,24840,NA,173.8017,NA,239.8458,NA,14.20340557,92250,4,"COSMOS 1275 DEB",831.191415887853,NA
"2869",1,NA,12741,"U",NA,81,53,"CJ ",NA,19,94.07445831,NA,2.4e-06,NA," 00000-0",NA," 19045-3",NA,0,NA,999,5,2,NA,12741,NA,82.9498,NA,320.9119,NA,61117,NA,4.4394,NA,107.7868,NA,13.86517687,89617,2,"COSMOS 1275 DEB",947.847687221352,NA
"2870",1,NA,12742,"U",NA,81,53,"CK ",NA,19,94.85628678,NA,2.9e-07,NA," 00000-0",NA," 14791-4",NA,0,NA,999,3,2,NA,12742,NA,82.9484,NA,56.1541,NA,48932,NA,54.3125,NA,8.5297,NA,13.73366732,88797,2,"COSMOS 1275 DEB",994.49552204086,NA
"2871",1,NA,12743,"U",NA,81,53,"CL ",NA,19,93.26494656,NA,1.66e-06,NA,"+00000-0",NA,"+14897-3",NA,0,NA,999,3,2,NA,12743,NA,82.9298,NA,19.1615,NA,61163,NA,5.5698,NA,147.9197,NA,13.77840876,88861,0,"COSMOS 1275 DEB",978.541987349369,NA
"2872",1,NA,12744,"U",NA,81,53,"CM ",NA,19,94.21503742,NA,6.16e-06,NA," 00000-0",NA," 30814-3",NA,0,NA,999,4,2,NA,12744,NA,82.9359,NA,45.2278,NA,26573,NA,102.9506,NA,257.4643,NA,14.15085258,91686,0,"COSMOS 1275 DEB",849.011911264209,NA
"2873",1,NA,12745,"U",NA,81,53,"CN ",NA,19,94.53135618,NA,3.55e-06,NA," 00000-0",NA," 28946-3",NA,0,NA,999,6,2,NA,12745,NA,83.1365,NA,268.5112,NA,43992,NA,276.1245,NA,149.5193,NA,13.86783583,89419,1,"COSMOS 1275 DEB",946.912134122431,NA
"2874",1,NA,12746,"U",NA,81,53,"CP ",NA,19,94.08601314,NA,6.65e-06,NA," 00000-0",NA," 34635-3",NA,0,NA,999,4,2,NA,12746,NA,82.9388,NA,88.7231,NA,48127,NA,228.43,NA,131.2747,NA,14.127234,91433,9,"COSMOS 1275 DEB",857.056842942666,NA
"2875",1,NA,12747,"U",NA,81,53,"CQ ",NA,19,93.25484196,NA,1.64e-06,NA,"+00000-0",NA,"+18825-3",NA,0,NA,999,7,2,NA,12747,NA,83.0707,NA,193.227,NA,132439,NA,55.4029,NA,3.9819,NA,13.59907475,86098,0,"COSMOS 1275 DEB",1043.01415996198,NA
"2876",1,NA,12748,"U",NA,81,53,"CR ",NA,19,94.6377709,NA,9.3e-07,NA," 00000-0",NA," 82701-4",NA,0,NA,999,5,2,NA,12748,NA,82.9882,NA,147.9623,NA,47287,NA,88.4411,NA,35.3593,NA,13.73525747,88541,5,"COSMOS 1275 DEB",993.9270352478,NA
"2877",1,NA,12749,"U",NA,81,53,"CS ",NA,19,94.87630571,NA,1.34e-06,NA," 00000-0",NA," 12523-3",NA,0,NA,999,4,2,NA,12749,NA,82.8085,NA,260.0126,NA,62135,NA,295.6842,NA,182.8253,NA,13.74276675,88485,6,"COSMOS 1275 DEB",991.243910462135,NA
"2878",1,NA,12751,"U",NA,81,53,"CU ",NA,19,94.18305355,NA,1.43e-06,NA," 00000-0",NA," 12306-3",NA,0,NA,999,9,2,NA,12751,NA,82.9457,NA,343.4406,NA,28591,NA,142.3509,NA,24.3521,NA,13.79776666,89334,8,"COSMOS 1275 DEB",971.666237558858,NA
"2879",1,NA,12752,"U",NA,81,53,"CV ",NA,19,93.51048777,NA,3.28e-06,NA,"+00000-0",NA,"+37703-3",NA,0,NA,999,1,2,NA,12752,NA,83.0201,NA,121.9612,NA,130690,NA,53.8691,NA,64.0367,NA,13.62958278,86184,0,"COSMOS 1275 DEB",1031.94649752243,NA
"2880",1,NA,12753,"U",NA,81,53,"CW ",NA,19,93.9261488,NA,2.64e-06,NA,"+00000-0",NA,"+25582-3",NA,0,NA,999,2,2,NA,12753,NA,82.8036,NA,310.6469,NA,96559,NA,155.4928,NA,271.0528,NA,13.74143355,87934,6,"COSMOS 1275 DEB",991.720094883394,NA
"2881",1,NA,12755,"U",NA,81,53,"CY ",NA,19,94.30017664,NA,1.81e-05,NA," 00000-0",NA," 41777-3",NA,0,NA,999,6,2,NA,12755,NA,82.9388,NA,41.6722,NA,8560,NA,261.8713,NA,251.2344,NA,14.5480492,94539,7,"COSMOS 1275 DEB",716.990786979741,NA
"2882",1,NA,12756,"U",NA,81,53,"CZ ",NA,19,94.55567505,NA,8.15e-06,NA," 00000-0",NA," 21024-3",NA,0,NA,999,5,2,NA,12756,NA,82.9894,NA,32.3665,NA,18281,NA,278.4314,NA,135.1256,NA,14.48929035,95067,2,"COSMOS 1275 DEB",736.140618251818,NA
"2883",1,NA,12757,"U",NA,81,53,"DA ",NA,19,94.79495339,NA,1.25e-06,NA," 00000-0",NA," 10383-3",NA,0,NA,999,7,2,NA,12757,NA,82.9533,NA,23.1879,NA,58713,NA,251.3937,NA,166.4446,NA,13.80476581,89044,7,"COSMOS 1275 DEB",969.184159179767,NA
"2884",1,NA,12758,"U",NA,81,53,"DB ",NA,19,93.94011721,NA,1.92e-06,NA,"+00000-0",NA,"+17032-3",NA,0,NA,999,5,2,NA,12758,NA,82.8593,NA,275.3462,NA,57424,NA,36.0997,NA,83.8966,NA,13.7931678,88874,5,"COSMOS 1275 DEB",973.298254141882,NA
"2885",1,NA,12759,"U",NA,81,53,"DC ",NA,19,94.07593394,NA,3.39e-06,NA," 00000-0",NA," 21646-3",NA,0,NA,999,1,2,NA,12759,NA,82.8611,NA,316.4833,NA,49943,NA,358.3345,NA,153.6497,NA,14.00255541,91387,0,"COSMOS 1275 DEB",899.899110852056,NA
"2886",1,NA,12766,"U",NA,81,53,"DK ",NA,19,94.87745253,NA,4.5e-06,NA," 00000-0",NA," 50079-3",NA,0,NA,999,6,2,NA,12766,NA,82.9451,NA,244.5993,NA,100527,NA,341.7996,NA,129.7162,NA,13.67421827,87236,8,"COSMOS 1275 DEB",1015.82788331728,NA
"2887",1,NA,12767,"U",NA,81,53,"DL ",NA,19,94.21891904,NA,1.23e-06,NA," 00000-0",NA," 64462-4",NA,0,NA,999,9,2,NA,12767,NA,82.965,NA,12.1525,NA,35553,NA,303.9606,NA,179.3028,NA,14.0644117,92140,3,"COSMOS 1275 DEB",878.564830050821,NA
"2888",1,NA,12768,"U",NA,81,53,"DM ",NA,19,93.97507774,NA,1.91e-06,NA," 00000-0",NA," 15460-3",NA,0,NA,999,9,2,NA,12768,NA,82.9287,NA,287.9851,NA,50933,NA,22.2773,NA,104.9067,NA,13.84546415,89546,5,"COSMOS 1275 DEB",954.792930791602,NA
"2889",1,NA,12769,"U",NA,81,53,"DN ",NA,19,94.68012631,NA,2.07e-06,NA," 00000-0",NA," 20743-3",NA,0,NA,999,0,2,NA,12769,NA,82.82,NA,318.0524,NA,73268,NA,93.7217,NA,326.1429,NA,13.71822873,88135,9,"COSMOS 1275 DEB",1000.02060595345,NA
"2890",1,NA,12771,"U",NA,81,53,"DQ ",NA,19,94.582771,NA,3.17e-06,NA," 00000-0",NA," 34859-3",NA,0,NA,999,1,2,NA,12771,NA,82.8665,NA,265.5752,NA,161814,NA,162.1997,NA,270.9062,NA,13.63740045,86123,2,"COSMOS 1275 DEB",1029.11705683605,NA
"2891",1,NA,12772,"U",NA,81,53,"DR ",NA,19,93.77317295,NA,5.26e-06,NA," 00000-0",NA," 30370-3",NA,0,NA,999,8,2,NA,12772,NA,82.9182,NA,114.9069,NA,58133,NA,114.2248,NA,246.5015,NA,14.06397681,90801,9,"COSMOS 1275 DEB",878.714277917683,NA
"2892",1,NA,12773,"U",NA,81,53,"DS ",NA,19,93.48515194,NA,9.98e-06,NA,"+00000-0",NA,"+43682-3",NA,0,NA,999,8,2,NA,12773,NA,82.9593,NA,281.2877,NA,164995,NA,345.1557,NA,14.4807,NA,14.15985324,90094,5,"COSMOS 1275 DEB",845.952003894631,NA
"2893",1,NA,12775,"U",NA,81,53,"DU ",NA,19,94.87262968,NA,2.34e-06,NA," 00000-0",NA," 27726-3",NA,0,NA,999,6,2,NA,12775,NA,83.3314,NA,256.3897,NA,153900,NA,51.4337,NA,72.063,NA,13.58450629,85475,7,"COSMOS 1275 DEB",1048.31389727141,NA
"2894",1,NA,12779,"U",NA,81,53,"DV ",NA,19,94.50597039,NA,1.829e-05,NA," 00000-0",NA," 29809-3",NA,0,NA,999,5,2,NA,12779,NA,82.5571,NA,105.2217,NA,5825,NA,307.2618,NA,52.8058,NA,14.7052631,94815,5,"COSMOS 1275 DEB",666.381889943432,NA
"2895",1,NA,12780,"U",NA,81,53,"DW ",NA,19,93.97386328,NA,1.77e-06,NA," 00000-0",NA," 13496-3",NA,0,NA,999,4,2,NA,12780,NA,82.9454,NA,269.3643,NA,22255,NA,102.3373,NA,10.8838,NA,13.87945009,90000,3,"COSMOS 1275 DEB",942.829167744238,NA
"2896",1,NA,12781,"U",NA,81,53,"DX ",NA,19,94.64801108,NA,2e-08,NA," 00000-0",NA,"-12465-4",NA,0,NA,999,2,2,NA,12781,NA,83.1751,NA,47.87,NA,74638,NA,273.3527,NA,205.5807,NA,13.79646933,88597,4,"COSMOS 1275 DEB",972.126534642926,NA
"2897",1,NA,12782,"U",NA,81,53,"DY ",NA,19,94.43816115,NA,1.5e-06,NA," 00000-0",NA," 14680-3",NA,0,NA,999,7,2,NA,12782,NA,83.0006,NA,232.9423,NA,75310,NA,347.3918,NA,79.5268,NA,13.7176686,87266,6,"COSMOS 1275 DEB",1000.2212572349,NA
"2898",1,NA,12783,"U",NA,81,81,"A  ",NA,19,94.15926293,NA,-1.03e-06,NA," 00000-0",NA,"-12656-4",NA,0,NA,999,9,2,NA,12783,NA,65.1179,NA,42.0223,NA,33695,NA,4.5318,NA,355.6042,NA,13.85374928,90277,2,"COSMOS 1299",951.871882879894,NA
"2899",1,NA,12785,"U",NA,81,82,"A  ",NA,19,93.95445753,NA,6.21e-06,NA,"+00000-0",NA,"+29484-4",NA,0,NA,999,6,2,NA,12785,NA,82.503,NA,144.6431,NA,2763,NA,107.4665,NA,303.196,NA,15.17392924,5104,8,"COSMOS 1300",520.719857877943,NA
"2900",1,NA,12786,"U",NA,81,82,"B  ",NA,19,94.01389565,NA,6.2e-07,NA," 00000-0",NA," 44522-5",NA,0,NA,999,3,2,NA,12786,NA,82.4876,NA,69.5693,NA,16066,NA,248.1312,NA,111.8196,NA,14.84755562,3212,1,"SL-14 R/B",621.347626438064,NA
"2901",1,NA,12787,"U",NA,81,12,"C  ",NA,19,93.86741191,NA,5.113e-05,NA," 00000-0",NA," 37412-3",NA,0,NA,999,6,2,NA,12787,NA,28.1636,NA,331.8414,NA,6030218,NA,237.8851,NA,49.5742,NA,4.04354625,43149,6,"N-2 R/B(2)",10271.4799284262,NA
"2902",1,NA,12791,"U",NA,81,84,"A  ",NA,19,94.21102615,NA,6e-08,NA," 00000-0",NA," 11611-4",NA,0,NA,999,2,2,NA,12791,NA,74.0302,NA,10.8609,NA,17393,NA,79.5586,NA,280.7524,NA,14.34072829,96576,6,"COSMOS 1302",785.140304832512,NA
"2903",1,NA,12792,"U",NA,81,84,"B  ",NA,19,93.88770296,NA,9.7e-07,NA," 00000-0",NA," 41158-4",NA,0,NA,999,0,2,NA,12792,NA,74.0278,NA,268.2727,NA,13130,NA,31.2287,NA,328.9644,NA,14.37542593,96927,8,"SL-8 R/B",773.620591719815,NA
