"","ID","SATNAME","COUNTRY","lat","long","alt"
"274",37806,"COSMOS 2473","CIS",0.035988462114846,258.718157823525,35804.5185534636
"275",37809,"SES 2","SES",-0.0178502979358376,185.256282070891,35796.025908786
"276",37810,"ARABSAT 5C","AB",-0.0439576405127785,292.193307384724,35790.5516465262
"277",37816,"EUTE 7 WEST A (AB 7)","EUTE",-0.0449227072638055,264.940828309655,35794.6789541526
"278",37826,"QUETZSAT 1","MEX",0.017297446611851,195.305480383345,35794.2484483431
"279",37834,"INTELSAT 18","ITSO",-0.0193593055277193,92.2938152870152,35774.0531142285
"280",37836,"EUTE 16A (EUTE W3C)","EUTE",-0.0498816086923195,288.181738700563,35793.5642320704
"281",37843,"VIASAT 1","US",-0.0252891655003507,157.140032369894,35791.8930050493
"282",37933,"ASIASAT 7","AC",0.00724219157795507,17.737571146991,35777.9439197119
"283",37948,"BEIDOU 10","PRC",45.3656256767177,354.489796519648,35983.9992577802
"284",37951,"LUCH 5A","CIS",-1.90474558094213,78.0771482343163,35773.0514784638
"285",38014,"NIGCOMSAT 1R","NIG",-0.00224602663202508,314.688689188627,35787.668722157
"286",38049,"FENGYUN 2F","PRC",-0.936505241340951,24.3727277684763,35791.6045693414
"287",38070,"WGS F4 (USA 233)","US",0.023845405942424,0.610084962445988,35786.9406704719
"288",38087,"SES 4","SES",-0.0118829873771873,250.221703074089,35795.1672017883
"289",38091,"BEIDOU 11","PRC",-1.99549623290566,331.046678688659,35770.4388496132
"290",38093,"MUOS 1","US",2.62120269245356,94.652914845872,35731.7371476854
"291",38098,"INTELSAT 22","ITSO",0.0234173829404891,344.322163592665,35778.5541816196
"292",38107,"APSTAR 7","PRC",-0.00828488123129195,348.703333142418,35779.1104177327
"293",38245,"YAHSAT 1B","UAE",0.0264479335676775,319.793811298001,35786.7416655794
"294",38254,"AEHF 2 (USA 235)","US",0.0180094533890513,204.735675251085,35804.7885890437
"295",38331,"JCSAT 13","JPN",0.0130024673069899,36.2260082999972,35777.3850026234
"296",38332,"VINASAT 2","VTNM",0.00324149057236684,44.0724741073052,35774.5857092207
"297",38342,"NIMIQ 6","CA",-0.0107972681257933,181.150358202927,35796.4985015135
"298",38352,"CHINASAT 2A","PRC",0.00774377753619603,10.472923732531,35773.092495823
"299",38356,"INTELSAT 19","ITSO",0.00128095941700393,78.2602579304256,35774.5237632538
"300",38551,"ECHOSTAR 17","US",-0.0284522093814824,165.142530140562,35791.6909404694
"301",38552,"METEOSAT 10 (MSG 3)","EUME",-0.990994857179197,281.404279319879,35788.8799251481
"302",38652,"SES 5","SES",0.0184859440138517,277.213257511219,35791.3062247772
"303",38730,"TIANLIAN 1-03","PRC",0.0395583334417292,288.980149744769,35806.9466337671
"304",38740,"INTELSAT 20","ITSO",0.0134255389067246,340.72493277554,35792.2430882812
"305",38741,"HYLAS 2","UK",-0.00572957026970092,303.231813722728,35787.9854235978
"306",38749,"INTELSAT 21","ITSO",-0.00477926088393078,214.248346434042,35795.3496092468
"307",38778,"ASTRA 2F","SES",0.068429613968382,300.524355347212,35784.4088280255
"308",38779,"GSAT 10","IND",-0.0892790593363169,355.211782813004,35782.4675514529
"309",38867,"INTELSAT 23","ITSO",0.0275252314629031,219.216051482711,35794.5849032141
"310",38953,"BEIDOU 16","PRC",-1.74987764937413,356.290278247782,35769.8658671792
